,name,objid,date,ra,dec,dist,type,subtype,mapp,mabs,importance
130,CZ-4B R/B,2006-046C,2006-01-01,27.561658462808026,0.7593851974494821,4.619557196092716e-05,Satellite,visual,25.0,25.0,0
130,EUTELSAT HOT BIRD 13E,2006-007B,2006-01-01,225.63160922474222,-0.0005526305209875281,0.00028190234972799033,Satellite,communication,25.0,25.0,0
130,FENGYUN 1C DEB,1999-025GT,1999-01-01,57.25249748834332,1.3726057579898452,4.876085096884772e-05,Satellite,debris,25.0,25.0,0
130,IRIDIUM 33 DEB,1997-051LU,1997-01-01,108.78158231109941,1.4517842261095546,4.769196743756e-05,Satellite,debris,25.0,25.0,0
130,ZHUHAI-1 02 (CAS 4B),2017-034B,2017-01-01,337.904083250282,-0.3556536452426391,4.62069317612194e-05,Satellite,monitoring,25.0,25.0,0
131,ASGARDIA 1,2017-071N,2017-01-01,278.735826339617,-0.8985025221072536,4.565265730922496e-05,Satellite,cubesat,25.0,25.0,0
131,COSMOS 2251 DEB,1993-036GX,1993-01-01,135.56814727071713,0.9339097661871276,4.750052684906382e-05,Satellite,debris,25.0,25.0,0
131,CZ-2C R/B,2007-010B,2007-01-01,328.83278972744694,-1.0220973104921276,4.7950837833895774e-05,Satellite,visual,25.0,25.0,0
131,FENGYUN 1C DEB,1999-025GU,1999-01-01,200.4409063192507,-0.5477835245282544,5.206294882410278e-05,Satellite,debris,25.0,25.0,0
131,IRIDIUM 33 DEB,1997-051LZ,1997-01-01,269.38987414503254,-1.5048020440322007,4.744437515563843e-05,Satellite,debris,25.0,25.0,0
131,JCSAT-5A,2006-010A,2006-01-01,219.20832851346174,-0.0005078183312971127,0.0002819008002011222,Satellite,communication,25.0,25.0,0
131,NUSAT-3 (MILANESAT),2017-034C,2017-01-01,233.50065461772064,-0.5519889590499475,4.626006389214603e-05,Satellite,monitoring,25.0,25.0,0
132,ASTRA 1KR,2006-012A,2006-01-01,41.425795870330994,0.0009189342814573666,0.00028176790281128286,Satellite,communication,25.0,25.0,0
132,COSMO-SKYMED 1,2007-023A,2007-01-01,88.5584259224339,1.7003232360794143,4.679583087058066e-05,Satellite,visual,25.0,25.0,0
132,COSMOS 2251 DEB,1993-036GY,1993-01-01,128.602693813891,1.0761046598159059,4.710800150529292e-05,Satellite,debris,25.0,25.0,0
132,FENGYUN 1C DEB,1999-025GV,1999-01-01,321.99965840580916,-1.1510154134802737,4.8794561347233095e-05,Satellite,debris,25.0,25.0,0
132,IRIDIUM 33 DEB,1997-051MB,1997-01-01,127.75172986354697,1.2326872959085082,4.701302362631549e-05,Satellite,debris,25.0,25.0,0
132,ISARA,2017-071P,2017-01-01,70.82986591365446,0.8273747771155255,4.5643677966829964e-05,Satellite,cubesat,25.0,25.0,0
132,ZHUHAI-1 01 (CAS 4A),2017-034D,2017-01-01,131.3712840349999,0.6135849066754424,4.6253586753547366e-05,Satellite,monitoring,25.0,25.0,0
133,CARTOSAT-2E,2017-036C,2017-01-01,71.58726842563553,1.5936850814843189,4.60132509954034e-05,Satellite,monitoring,25.0,25.0,0
133,COSMOS 2251 DEB,1993-036GZ,1993-01-01,170.2570793189401,0.33688289377994357,4.763953608741744e-05,Satellite,debris,25.0,25.0,0
133,FAUNA,2017-071R,2017-01-01,220.0628506514248,-0.5274048231800361,4.566044083155745e-05,Satellite,cubesat,25.0,25.0,0
133,FENGYUN 1C DEB,1999-025GX,1999-01-01,40.59553040020696,1.025449270308171,4.862493055262754e-05,Satellite,debris,25.0,25.0,0
133,GENESIS 2,2007-028A,2007-01-01,83.66335044722288,1.1075451570134454,4.60817255237837e-05,Satellite,visual,25.0,25.0,0
133,GOES 13,2006-018A,2006-01-01,269.49464778593165,-0.007173633516397517,0.0002818658132934447,Satellite,communication,25.0,25.0,0
133,IRIDIUM 33 DEB,1997-051MH,1997-01-01,357.4877241434563,-0.14818238575620535,4.759730857708536e-05,Satellite,debris,25.0,25.0,0
134,COSMOS 2251 DEB,1993-036HA,1993-01-01,279.1987972166983,-1.2802084875776278,4.765949643874884e-05,Satellite,debris,25.0,25.0,0
134,COSMOS 2428,2007-029A,2007-01-01,85.10406734948872,1.2222999239505485,4.8310430499648946e-05,Satellite,visual,25.0,25.0,0
134,EUTELSAT 113 WEST A,2006-020A,2006-01-01,212.65976372013515,-0.0004431854002588555,0.00028192443085956403,Satellite,communication,25.0,25.0,0
134,FENGYUN 1C DEB,1999-025GZ,1999-01-01,152.33454085755972,0.9418327650334289,4.774801350441858e-05,Satellite,debris,25.0,25.0,0
134,FORMOSAT-5,2017-049A,2017-01-01,221.7631369439461,-1.0922307356459076,4.7511363373377056e-05,Satellite,monitoring,25.0,25.0,0
134,IRIDIUM 33 DEB,1997-051MN,1997-01-01,319.53888393122804,-1.0630816611253973,4.7071687004758024e-05,Satellite,debris,25.0,25.0,0
134,MICROMAS-2A,2018-004X,2018-01-01,273.55084950941136,-1.7019415729309157,4.5970843066534534e-05,Satellite,cubesat,25.0,25.0,0
135,COSMOS 2251 DEB,1993-036HC,1993-01-01,155.07455558124832,0.6548457577202529,4.668965233109725e-05,Satellite,debris,25.0,25.0,0
135,FENGYUN 1C DEB,1999-025HA,1999-01-01,100.81643282806475,1.7190895944764821,4.786151708672542e-05,Satellite,debris,25.0,25.0,0
135,IRIDIUM 33 DEB,1997-051MP,1997-01-01,330.15336982892114,-0.8408868188168743,4.7476890737279905e-05,Satellite,debris,25.0,25.0,0
135,SENTINEL-5P,2017-064A,2017-01-01,228.50818174710147,-1.1604770514152387,4.816632188136816e-05,Satellite,monitoring,25.0,25.0,0
135,SL-16 R/B,2007-029B,2007-01-01,194.10735707833564,-0.21916511551099319,4.8287651436954605e-05,Satellite,visual,25.0,25.0,0
135,THAICOM 5,2006-020B,2006-01-01,194.2613111639437,-6.792500385299087e-05,0.00028199786634974805,Satellite,communication,25.0,25.0,0
136,COSMOS 2251 DEB,1993-036HD,1993-01-01,224.62740302054289,-0.8404182213691294,5.013820206877364e-05,Satellite,debris,25.0,25.0,0
136,FENGYUN 1C DEB,1999-025HB,1999-01-01,133.49766265138607,1.3126108687159552,4.632556239069011e-05,Satellite,debris,25.0,25.0,0
136,IRIDIUM 33 DEB,1997-051MQ,1997-01-01,176.40163460718074,0.15553936843276162,4.765914587630313e-05,Satellite,debris,25.0,25.0,0
136,KORONAS-FOTON,2009-003A,2009-01-01,8.384242850919408,0.05943021462539261,4.603037605291195e-05,Satellite,visual,25.0,25.0,0
136,SKYSAT-C11,2017-068A,2017-01-01,78.25264985378222,1.6435558878702592,4.597497544598827e-05,Satellite,monitoring,25.0,25.0,0
137,COSMOS 2251 DEB,1993-036HE,1993-01-01,273.5533885043602,-1.2908282345852857,4.807119250240688e-05,Satellite,debris,25.0,25.0,0
137,EUTELSAT HOT BIRD 13B,2006-032A,2006-01-01,257.2834150752231,-0.001341473462935738,0.0002819052228679438,Satellite,communication,25.0,25.0,0
137,FENGYUN 1C DEB,1999-025HC,1999-01-01,306.74181170991835,-1.4143832228278634,4.794074042278722e-05,Satellite,debris,25.0,25.0,0
137,IRIDIUM 33 DEB,1997-051MR,1997-01-01,55.838848149324164,1.2065716370559227,4.72146684591957e-05,Satellite,debris,25.0,25.0,0
137,SKYSAT-C10,2017-068B,2017-01-01,137.6362443608872,1.2083415661388424,4.6011595694448146e-05,Satellite,monitoring,25.0,25.0,0
137,TIANGONG 1,2011-053A,2011-01-01,94.5191822672525,0.745089606232449,4.4359939108472607e-05,Satellite,visual,25.0,25.0,0
138,COSMOS 2251 DEB,1993-036HF,1993-01-01,306.8143194305978,-1.0926088163830003,4.698253283163361e-05,Satellite,debris,25.0,25.0,0
138,FENGYUN 1C DEB,1999-025HD,1999-01-01,324.4347298652615,-1.0281049515223553,4.8283630136630956e-05,Satellite,debris,25.0,25.0,0
138,H-2A R/B,2012-025E,2012-01-01,211.83318905822503,-0.839034673013353,4.6998732935027834e-05,Satellite,visual,25.0,25.0,0
138,IRIDIUM 33 DEB,1997-051MS,1997-01-01,88.29461014234647,1.501391716074971,4.7541726260116524e-05,Satellite,debris,25.0,25.0,0
138,JCSAT-3A,2006-033A,2006-01-01,233.47717372042985,-0.0006854038025002441,0.000281893288009257,Satellite,communication,25.0,25.0,0
138,SKYSAT-C9,2017-068C,2017-01-01,2.2141604018717596,-0.02212725169988422,4.5970935397804605e-05,Satellite,monitoring,25.0,25.0,0
139,COSMOS 2251 DEB,1993-036HG,1993-01-01,12.548993706056585,0.266589476273178,4.753339019198046e-05,Satellite,debris,25.0,25.0,0
139,CUSAT 2 & FALCON 9 R/B,2013-055G,2013-01-01,36.790237243953655,0.8143533018138915,4.514054620055652e-05,Satellite,visual,25.0,25.0,0
139,FENGYUN 1C DEB,1999-025HF,1999-01-01,95.46297622289357,1.720735754379872,4.800002183801246e-05,Satellite,debris,25.0,25.0,0
139,IRIDIUM 33 DEB,1997-051MV,1997-01-01,190.52392461453846,-0.25160076945911597,4.60541677282618e-05,Satellite,debris,25.0,25.0,0
139,SKYSAT-C8,2017-068D,2017-01-01,300.678386445028,-1.5041906645176841,4.597901138899125e-05,Satellite,monitoring,25.0,25.0,0
139,SYRACUSE 3B,2006-033B,2006-01-01,26.3889293039211,8.954624350303912e-05,0.0002817198470597737,Satellite,communication,25.0,25.0,0
140,ALOS-2,2014-029A,2014-01-01,48.564092757241475,1.227843927728457,4.684778269527419e-05,Satellite,visual,25.0,25.0,0
140,COSMOS 2251 DEB,1993-036HH,1993-01-01,248.31602918475014,-1.1855908150085426,4.7848614481131715e-05,Satellite,debris,25.0,25.0,0
140,FENGYUN 1C DEB,1999-025HH,1999-01-01,93.06053682833092,1.727086398651421,4.831420145591782e-05,Satellite,debris,25.0,25.0,0
140,IRIDIUM 33 DEB,1997-051MY,1997-01-01,320.89105065789425,-0.9983946411085998,4.737263515716245e-05,Satellite,debris,25.0,25.0,0
140,KOREASAT 5 (MUGUNGWHA 5),2006-034A,2006-01-01,332.3204982501744,-0.00017063179559598474,0.0002818338914239966,Satellite,communication,25.0,25.0,0
140,SKYSAT-C7,2017-068E,2017-01-01,314.37563390669334,-1.274359390619484,4.597237866264989e-05,Satellite,monitoring,25.0,25.0,0
141,COSMOS 2251 DEB,1993-036HJ,1993-01-01,188.12018681079212,-0.14446498759005036,4.78909935345444e-05,Satellite,debris,25.0,25.0,0
141,FENGYUN 1C DEB,1999-025HJ,1999-01-01,157.72890391040218,0.6998171311842417,4.835002980361463e-05,Satellite,debris,25.0,25.0,0
141,IRIDIUM 33 DEB,1997-051NA,1997-01-01,348.03728941607807,-0.3647432136391525,4.7048072202531545e-05,Satellite,debris,25.0,25.0,0
141,SKYSAT-C6,2017-068F,2017-01-01,348.64159706928774,-0.42037889923346444,4.5945302496963325e-05,Satellite,monitoring,25.0,25.0,0
141,SL-27 R/B,2014-084B,2014-01-01,322.8028407460458,-0.8912267648797401,4.5514237435264536e-05,Satellite,visual,25.0,25.0,0
141,ZHONGXING-22A,2006-038A,2006-01-01,225.33964135974256,-0.07564235673811659,0.00028232978867274376,Satellite,communication,25.0,25.0,0
142,ASTRO-H (HITOMI),2016-012A,2016-01-01,299.74004268433487,-0.4951736075408867,4.643931219929292e-05,Satellite,visual,25.0,25.0,0
142,COSMOS 2251 DEB,1993-036HK,1993-01-01,276.7566759642008,-1.2882792291186065,4.785952537117572e-05,Satellite,debris,25.0,25.0,0
142,FENGYUN 1C DEB,1999-025HK,1999-01-01,163.16026206147814,0.5434564539557402,4.878096150337832e-05,Satellite,debris,25.0,25.0,0
142,IRIDIUM 33 DEB,1997-051NB,1997-01-01,143.95863618273253,0.9480223260141165,4.7060590234857246e-05,Satellite,debris,25.0,25.0,0
143,COSMOS 2251 DEB,1993-036HM,1993-01-01,137.70266008136312,0.868254854847953,5.07415327356377e-05,Satellite,debris,25.0,25.0,0
143,FENGYUN 1C DEB,1999-025HL,1999-01-01,314.6843649258954,-1.2579451849459449,4.844372901947722e-05,Satellite,debris,25.0,25.0,0
143,IRIDIUM 33 DEB,1997-051NF,1997-01-01,82.05726998683797,1.4765273757808484,4.8133965415412524e-05,Satellite,debris,25.0,25.0,0
143,OPTUS D1,2006-043B,2006-01-01,306.01488022165756,-0.0008732931365420594,0.0002818059356380918,Satellite,communication,25.0,25.0,0
143,TIANGONG-2,2016-057A,2016-01-01,292.28470220352403,-0.7144930347080786,4.521469602931635e-05,Satellite,visual,25.0,25.0,0
144,COSMOS 2251 DEB,1993-036HP,1993-01-01,136.09467966352176,0.9018862122085245,5.233029674481957e-05,Satellite,debris,25.0,25.0,0
144,FENGYUN 1C DEB,1999-025HM,1999-01-01,48.02442481359312,1.2563340765891318,4.6510230308319745e-05,Satellite,debris,25.0,25.0,0
144,IRIDIUM 33 DEB,1997-051NH,1997-01-01,181.81671407782187,0.02249792030069631,4.748249881332482e-05,Satellite,debris,25.0,25.0,0
144,SHENZHOU-11 MODULE,2016-061G,2016-01-01,24.24426933773885,0.24541776738181129,4.5023930003044816e-05,Satellite,visual,25.0,25.0,0
145,BADR-4,2006-051A,2006-01-01,209.25997087990962,-0.00041194673149570906,0.00028200078845010905,Satellite,communication,25.0,25.0,0
145,COSMOS 2251 DEB,1993-036HQ,1993-01-01,51.63494606905099,1.0042365834867657,4.635613179961661e-05,Satellite,debris,25.0,25.0,0
145,FENGYUN 1C DEB,1999-025HN,1999-01-01,305.9681919883942,-1.461175514291749,4.904626809081418e-05,Satellite,debris,25.0,25.0,0
145,HUMANITY STAR,2018-010F,2018-01-01,279.235144122332,-1.4351375201326295,4.49947491949506e-05,Satellite,visual,25.0,25.0,0
145,IRIDIUM 33 DEB,1997-051NP,1997-01-01,38.1251073097916,0.8702087522009706,4.705152528361176e-05,Satellite,debris,25.0,25.0,0
146,COSMOS 2251 DEB,1993-036HR,1993-01-01,293.98308281594086,-1.19613069095455,4.567389600487298e-05,Satellite,debris,25.0,25.0,0
146,FENGYUN 1C DEB,1999-025HP,1999-01-01,169.47598669855657,0.37059615649267075,5.057763278840669e-05,Satellite,debris,25.0,25.0,0
146,FENGYUN 2D,2006-053A,2006-01-01,150.2171843349684,0.0439672431046885,0.00028198707408433983,Satellite,communication,25.0,25.0,0
146,IRIDIUM 33 DEB,1997-051NR,1997-01-01,346.62638976509,-0.42890019220759595,4.772986762611794e-05,Satellite,debris,25.0,25.0,0
147,COSMOS 2251 DEB,1993-036HS,1993-01-01,38.15441632408944,0.7789826163007307,4.754230527545202e-05,Satellite,debris,25.0,25.0,0
147,FENGYUN 1C DEB,1999-025HQ,1999-01-01,105.1776280707733,1.6750247652900585,4.819256597698277e-05,Satellite,debris,25.0,25.0,0
147,IRIDIUM 33 DEB,1997-051NS,1997-01-01,149.69140599439865,0.8297024041154342,4.759136108607867e-05,Satellite,debris,25.0,25.0,0
147,WILDBLUE-1,2006-054A,2006-01-01,329.2539832827479,-0.0004961471261591679,0.00028180994631176994,Satellite,communication,25.0,25.0,0
148,AMC-18,2006-054B,2006-01-01,152.5908967499321,9.410053391189722e-05,0.0002819097011934546,Satellite,communication,25.0,25.0,0
148,COSMOS 2251 DEB,1993-036HT,1993-01-01,41.26211131124834,0.8247726865952554,4.74067784027698e-05,Satellite,debris,25.0,25.0,0
148,FENGYUN 1C DEB,1999-025HR,1999-01-01,334.46299980661684,-0.7781899286270274,4.839652253440739e-05,Satellite,debris,25.0,25.0,0
148,IRIDIUM 33 DEB,1997-051NT,1997-01-01,302.7206450698189,-1.2962455533005262,4.688361425341488e-05,Satellite,debris,25.0,25.0,0
149,COSMOS 2251 DEB,1993-036HU,1993-01-01,225.5485385584627,-0.8904847045383801,4.788624099983515e-05,Satellite,debris,25.0,25.0,0
149,FENGYUN 1C DEB,1999-025HS,1999-01-01,293.12971457340615,-1.5998510419239729,4.8520233222041156e-05,Satellite,debris,25.0,25.0,0
149,IRIDIUM 33 DEB,1997-051NV,1997-01-01,224.14190021861677,-0.9994956836845479,4.739271351671854e-05,Satellite,debris,25.0,25.0,0
149,MEASAT-3,2006-056A,2006-01-01,48.492465578441006,0.00029954813586038594,0.0002818478967425413,Satellite,communication,25.0,25.0,0
150,COSMOS 2251 DEB,1993-036HW,1993-01-01,295.2222884620891,-1.1978967595401475,4.778400966234382e-05,Satellite,debris,25.0,25.0,0
150,FENGYUN 1C DEB,1999-025HT,1999-01-01,358.3559875757053,-0.09368267731645258,4.829064041342576e-05,Satellite,debris,25.0,25.0,0
150,INSAT-4B,2007-007A,2007-01-01,208.58982096252754,-0.000581130810878213,0.0002819514185715132,Satellite,communication,25.0,25.0,0
150,IRIDIUM 33 DEB,1997-051NW,1997-01-01,104.6209288647271,1.4702512323489294,4.6928014816246735e-05,Satellite,debris,25.0,25.0,0
151,COSMOS 2251 DEB,1993-036HX,1993-01-01,77.89601687157474,1.2538957085142313,4.761771834908979e-05,Satellite,debris,25.0,25.0,0
151,FENGYUN 1C DEB,1999-025HU,1999-01-01,46.58673247791675,1.2449385496199117,4.833234058990312e-05,Satellite,debris,25.0,25.0,0
151,IRIDIUM 33 DEB,1997-051NX,1997-01-01,312.95195274924725,-1.1504262402841097,4.77233203548168e-05,Satellite,debris,25.0,25.0,0
151,SKYNET 5A,2007-007B,2007-01-01,73.00057597045296,0.0010842689845032654,0.00028181110714551157,Satellite,communication,25.0,25.0,0
152,ANIK F3,2007-009A,2007-01-01,306.8139652611053,-0.00024387867112737129,0.0002818233717656683,Satellite,communication,25.0,25.0,0
152,COSMOS 2251 DEB,1993-036HY,1993-01-01,225.68723092484387,-0.8720576967797141,4.8195530008777706e-05,Satellite,debris,25.0,25.0,0
152,FENGYUN 1C DEB,1999-025HV,1999-01-01,330.33316661155004,-0.8938334252463084,4.831848695689839e-05,Satellite,debris,25.0,25.0,0
152,IRIDIUM 33 DEB,1997-051NY,1997-01-01,185.0129882797335,-0.05935249840681312,4.7869581733733334e-05,Satellite,debris,25.0,25.0,0
153,ASTRA 1L,2007-016A,2007-01-01,21.160118249254168,0.00037827690012231916,0.0002817143826802187,Satellite,communication,25.0,25.0,0
153,COSMOS 2251 DEB,1993-036HZ,1993-01-01,261.0577665781594,-1.2731062299421902,4.748023024786949e-05,Satellite,debris,25.0,25.0,0
153,FENGYUN 1C DEB,1999-025HW,1999-01-01,150.82725029148546,0.8787335896051651,4.853310652378923e-05,Satellite,debris,25.0,25.0,0
153,IRIDIUM 33 DEB,1997-051PA,1997-01-01,265.5100627314725,-1.4960285349853457,4.6964626515985135e-05,Satellite,debris,25.0,25.0,0
154,COSMOS 2251 DEB,1993-036JB,1993-01-01,76.9664182093896,1.2524341747770056,4.892072470828547e-05,Satellite,debris,25.0,25.0,0
154,FENGYUN 1C DEB,1999-025HX,1999-01-01,264.1425655331106,-1.7182991848420768,4.7113798700788634e-05,Satellite,debris,25.0,25.0,0
154,IRIDIUM 33 DEB,1997-051PC,1997-01-01,356.8036663774398,-0.1303891426737081,4.637795147836473e-05,Satellite,debris,25.0,25.0,0
155,COSMOS 2251 DEB,1993-036JD,1993-01-01,78.396118067292,1.2412708545143716,4.6011188968683675e-05,Satellite,debris,25.0,25.0,0
155,FENGYUN 1C DEB,1999-025HY,1999-01-01,83.53216795230504,1.7005664823340678,4.769960212946608e-05,Satellite,debris,25.0,25.0,0
155,IRIDIUM 33 DEB,1997-051PD,1997-01-01,51.79213480968017,1.1453575937158407,4.590791306106734e-05,Satellite,debris,25.0,25.0,0
155,ZHONGXING-6B,2007-031A,2007-01-01,210.86836991520823,-4.413565891908392e-05,0.00028194074811581783,Satellite,communication,25.0,25.0,0
156,COSMOS 2251 DEB,1993-036JG,1993-01-01,104.51905991557368,1.2618571001396968,4.788525018199298e-05,Satellite,debris,25.0,25.0,0
156,FENGYUN 1C DEB,1999-025HZ,1999-01-01,278.5276236989927,-1.7247589297848334,4.792739044708194e-05,Satellite,debris,25.0,25.0,0
156,IRIDIUM 33 DEB,1997-051PE,1997-01-01,44.275334585590166,0.9660033298026989,4.760850387517088e-05,Satellite,debris,25.0,25.0,0
157,COSMOS 2251 DEB,1993-036JH,1993-01-01,257.4331063128322,-1.2435439527420404,4.809210912914175e-05,Satellite,debris,25.0,25.0,0
157,FENGYUN 1C DEB,1999-025JA,1999-01-01,78.86873821753376,1.6551972282449936,4.8736125530770304e-05,Satellite,debris,25.0,25.0,0
157,IRIDIUM 33 DEB,1997-051PF,1997-01-01,222.0210316741228,-0.9371881696967582,4.9064182251086486e-05,Satellite,debris,25.0,25.0,0
158,BSAT-3A,2007-036B,2007-01-01,2.7564681751145175,-3.867193298981544e-05,0.00028177500347321765,Satellite,communication,25.0,25.0,0
158,COSMOS 2251 DEB,1993-036JM,1993-01-01,37.91236305330655,0.7348352577014455,4.785805572492579e-05,Satellite,debris,25.0,25.0,0
158,FENGYUN 1C DEB,1999-025JB,1999-01-01,354.7406720682664,-0.22838825618666755,4.8105928447744936e-05,Satellite,debris,25.0,25.0,0
158,IRIDIUM 33 DEB,1997-051PH,1997-01-01,184.5198072364257,-0.08232438697806527,4.646491933529167e-05,Satellite,debris,25.0,25.0,0
159,COSMOS 2251 DEB,1993-036JN,1993-01-01,242.6497265668615,-1.1130855850121555,4.7161747070273365e-05,Satellite,debris,25.0,25.0,0
159,FENGYUN 1C DEB,1999-025JC,1999-01-01,318.1923765142147,-1.2198406517068525,4.764957521985132e-05,Satellite,debris,25.0,25.0,0
159,INSAT-4CR,2007-037A,2007-01-01,61.65311106015287,0.0011319499380982737,0.00028178633154172,Satellite,communication,25.0,25.0,0
159,IRIDIUM 33 DEB,1997-051PJ,1997-01-01,13.41430374386847,0.2865605259762753,4.7307477750456186e-05,Satellite,debris,25.0,25.0,0
160,COSMOS 2251 DEB,1993-036JQ,1993-01-01,13.440514095296832,0.24583442279151416,4.778486757301255e-05,Satellite,debris,25.0,25.0,0
160,FENGYUN 1C DEB,1999-025JD,1999-01-01,136.31910127691478,1.2227358481445267,4.8659973174632875e-05,Satellite,debris,25.0,25.0,0
160,IRIDIUM 33 DEB,1997-051PL,1997-01-01,203.7989299259095,-0.5494466880536426,4.754766933816953e-05,Satellite,debris,25.0,25.0,0
160,OPTUS D2,2007-044A,2007-01-01,343.6934835903034,-0.00035681806647083324,0.00028176482560341966,Satellite,communication,25.0,25.0,0
161,COSMOS 2251 DEB,1993-036JR,1993-01-01,316.3312962696363,-0.982389095565579,4.7264263083234465e-05,Satellite,debris,25.0,25.0,0
161,FENGYUN 1C DEB,1999-025JE,1999-01-01,345.07471693611336,-0.487019381047233,4.811852619231023e-05,Satellite,debris,25.0,25.0,0
161,IRIDIUM 33 DEB,1997-051PM,1997-01-01,252.9614146970775,-1.4146466973241587,4.783623824435153e-05,Satellite,debris,25.0,25.0,0
162,COSMOS 2251 DEB,1993-036JS,1993-01-01,304.85752591839514,-1.1355770211884824,4.7072218398773376e-05,Satellite,debris,25.0,25.0,0
162,FENGYUN 1C DEB,1999-025JF,1999-01-01,128.37808064023568,1.3695775628144027,4.798777813968947e-05,Satellite,debris,25.0,25.0,0
162,IRIDIUM 33 DEB,1997-051PP,1997-01-01,148.56926804791382,0.8516024035386536,4.823029942864535e-05,Satellite,debris,25.0,25.0,0
162,STAR ONE C1,2007-056A,2007-01-01,43.56819064486154,0.0003600402445693835,0.000281788895917237,Satellite,communication,25.0,25.0,0
163,COSMOS 2251 DEB,1993-036JT,1993-01-01,54.40176550375737,1.039682327601546,4.7996390752625006e-05,Satellite,debris,25.0,25.0,0
163,FENGYUN 1C DEB,1999-025JG,1999-01-01,321.6762400897961,-1.1767234208510864,4.713261692208492e-05,Satellite,debris,25.0,25.0,0
163,IRIDIUM 33 DEB,1997-051PX,1997-01-01,356.47775665868465,-0.19233322150855406,4.732064987318151e-05,Satellite,debris,25.0,25.0,0
